<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,5,20180912,185500,222.17,222.18,221.54,221.65,31928
US2.AAPL,5,20180912,190000,221.61,221.69,220.76,220.83,20926
US2.AAPL,5,20180912,190500,220.9,221.37,220.9,221.33,25611
US2.AAPL,5,20180912,191000,221.32,221.94,221.1,221.15,30586
US2.AAPL,5,20180912,191500,221.16,221.52,221.12,221.24,10126
US2.AAPL,5,20180912,192000,221.26,221.67,221.15,221.67,15159
US2.AAPL,5,20180912,192500,221.665,221.87,221.6,221.65,11875
US2.AAPL,5,20180912,193000,221.66,221.72,221.51,221.64,6698
US2.AAPL,5,20180912,193500,221.6,221.64,221.23,221.26,21752
US2.AAPL,5,20180912,194000,221.25,221.44,221.09,221.41,12331
US2.AAPL,5,20180912,194500,221.4,221.75,221.36,221.67,8500
US2.AAPL,5,20180912,195000,221.7,221.7,221.515,221.66,9141
US2.AAPL,5,20180912,195500,221.67,221.81,221.6,221.67,14817
US2.AAPL,5,20180912,200000,221.75,221.85,221.16,221.17,21798
US2.AAPL,5,20180912,200500,221.16,223.99,221.16,221.67,38976
US2.AAPL,5,20180912,201000,221.75,222.45,221.75,222.3,20519
US2.AAPL,5,20180912,201500,222.3,223,222.3,223,21836
US2.AAPL,5,20180912,202000,222.95,222.95,221.64,221.94,24471
US2.AAPL,5,20180912,202500,222.02,223.22,222.02,223.22,33218
US2.AAPL,5,20180912,203000,223.21,223.98,223.09,223.98,27073
US2.AAPL,5,20180912,203500,223.94,224.4,223.43,223.67,35406
US2.AAPL,5,20180912,204000,223.72,223.74,222.85,223.6,26076
US2.AAPL,5,20180912,204500,223.6,223.6,222.06,222.15,30582
US2.AAPL,5,20180912,205000,222.05,222.56,221.76,222.32,25734
US2.AAPL,5,20180912,205500,222.21,222.67,222.14,222.37,11310
US2.AAPL,5,20180912,210000,222.33,222.34,221.64,221.98,18061
US2.AAPL,5,20180912,210500,222.02,222.26,221.77,221.85,15596
US2.AAPL,5,20180912,211000,221.81,221.87,220.81,221.21,24576
US2.AAPL,5,20180912,211500,221.18,221.87,221.18,221.29,15913
US2.AAPL,5,20180912,212000,221.22,221.23,220.66,220.92,18757
US2.AAPL,5,20180912,212500,220.95,221.44,220.94,221.05,17833
US2.AAPL,5,20180912,213000,221.05,221.38,221.05,221.11,11256
US2.AAPL,5,20180912,213500,221.12,221.28,220.76,220.99,12872
US2.AAPL,5,20180912,214000,221.04,221.19,220.39,221.1,29522
US2.AAPL,5,20180912,214500,221.05,221.48,220.53,220.665,33221
US2.AAPL,5,20180912,215000,220.72,220.77,219.9,220.44,35092
US2.AAPL,5,20180912,215500,220.44,220.45,220.18,220.37,13985
US2.AAPL,5,20180912,220000,220.39,220.69,220.31,220.38,14053
US2.AAPL,5,20180912,220500,220.39,221.36,220.39,221.19,27570
US2.AAPL,5,20180912,221000,221.2,221.6,221.08,221.54,16736
US2.AAPL,5,20180912,221500,221.56,222.45,221.55,221.91,28017
US2.AAPL,5,20180912,222000,221.9,222.18,221.72,222,17327
US2.AAPL,5,20180912,222500,221.98,222.43,221.86,222.31,17079
US2.AAPL,5,20180912,223000,222.28,222.3,221.89,222,17719
US2.AAPL,5,20180912,223500,222.01,222.05,221.31,221.33,27842
US2.AAPL,5,20180912,224000,221.34,221.425,221.11,221.13,32674
US2.AAPL,5,20180912,224500,221.11,221.29,221.08,221.19,30851
US2.AAPL,5,20180912,225000,221.2,221.21,220.36,220.41,54954
US2.AAPL,5,20180912,225500,220.43,220.94,220.43,220.86,52543
US2.AAPL,5,20180912,230000,220.87,221.13,220.61,221.03,86513
US2.AAPL,5,20180913,163500,223.6,224.35,222.57,224.09,55869
US2.AAPL,5,20180913,164000,224.07,225.04,224.07,224.92,77624
US2.AAPL,5,20180913,164500,224.94,224.98,224.49,224.79,43955
US2.AAPL,5,20180913,165000,224.77,225.26,224.27,224.71,65323
US2.AAPL,5,20180913,165500,224.74,224.81,224.13,224.13,36713
US2.AAPL,5,20180913,170000,224.18,224.52,223.87,223.89,38961
US2.AAPL,5,20180913,170500,223.89,224.81,223.8,224.42,43472
US2.AAPL,5,20180913,171000,224.44,224.97,224.44,224.75,38408
US2.AAPL,5,20180913,171500,224.76,225.24,224.75,225.23,51916
US2.AAPL,5,20180913,172000,225.225,225.7,224.8,225.19,83966
US2.AAPL,5,20180913,172500,225.15,225.41,224.55,225.21,52700
US2.AAPL,5,20180913,173000,225.2,225.67,224.92,225.2,48778
US2.AAPL,5,20180913,173500,225.18,226.03,224.96,225.9,53513
US2.AAPL,5,20180913,174000,225.96,226.19,225.63,225.82,50717
US2.AAPL,5,20180913,174500,225.79,225.93,225.2,225.29,42698
US2.AAPL,5,20180913,175000,225.32,225.85,225.3,225.65,26332
US2.AAPL,5,20180913,175500,225.64,225.86,225.34,225.83,32554
US2.AAPL,5,20180913,180000,225.83,225.96,225.74,225.91,31213
US2.AAPL,5,20180913,180500,225.88,225.94,225.61,225.94,25585
US2.AAPL,5,20180913,181000,225.94,226.5,225.91,226.37,49175
US2.AAPL,5,20180913,181500,226.36,226.55,226.07,226.43,31636
US2.AAPL,5,20180913,182000,226.445,226.96,226.39,226.845,38583
US2.AAPL,5,20180913,182500,226.84,227.19,226.66,226.87,42679
US2.AAPL,5,20180913,183000,226.85,226.99,226.57,226.74,27452
US2.AAPL,5,20180913,183500,226.78,226.97,226.57,226.71,20654
US2.AAPL,5,20180913,184000,226.69,227.1,226.67,227.03,24513
US2.AAPL,5,20180913,184500,226.97,226.97,226.78,226.9,17502
US2.AAPL,5,20180913,185000,226.91,227.16,226.82,227.12,19214
US2.AAPL,5,20180913,185500,227.14,227.82,227.14,227.78,38858
US2.AAPL,5,20180913,190000,227.78,227.81,227.4,227.58,26394
US2.AAPL,5,20180913,190500,227.56,228.29,227.56,228.09,44838
US2.AAPL,5,20180913,191000,228.09,228.35,227.67,227.82,25657
US2.AAPL,5,20180913,191500,227.83,227.91,227.54,227.58,17320
US2.AAPL,5,20180913,192000,227.63,227.65,227.4,227.4,13844
US2.AAPL,5,20180913,192500,227.4,227.83,227.4,227.59,12378
US2.AAPL,5,20180913,193000,227.59,227.92,227.52,227.53,10188
US2.AAPL,5,20180913,193500,227.54,227.54,227.31,227.45,17046
US2.AAPL,5,20180913,194000,227.45,227.77,227.44,227.77,9664
US2.AAPL,5,20180913,194500,227.79,227.87,227.54,227.54,12521
US2.AAPL,5,20180913,195000,227.54,227.73,227.52,227.54,10889
US2.AAPL,5,20180913,195500,227.56,227.605,227.21,227.29,14952
US2.AAPL,5,20180913,200000,227.26,227.26,226.81,227.01,25127
US2.AAPL,5,20180913,200500,227.02,227.13,226.87,227.08,16353
US2.AAPL,5,20180913,201000,227.11,227.345,227,227,19167
US2.AAPL,5,20180913,201500,226.99,227,226.51,226.51,23707
US2.AAPL,5,20180913,202000,226.51,226.58,226.34,226.48,24840
US2.AAPL,5,20180913,202500,226.5,226.63,226.15,226.32,28583
US2.AAPL,5,20180913,203000,226.32,226.49,226.18,226.49,18931
US2.AAPL,5,20180913,203500,226.52,226.62,226.27,226.27,16440
US2.AAPL,5,20180913,204000,226.25,226.34,226.08,226.17,18501
US2.AAPL,5,20180913,204500,226.21,226.21,225.62,225.62,29891
US2.AAPL,5,20180913,205000,225.65,226.18,225.6,226.11,20996
US2.AAPL,5,20180913,205500,226.13,226.15,225.9,226.07,11705
US2.AAPL,5,20180913,210000,226.09,226.495,226.09,226.36,14071
US2.AAPL,5,20180913,210500,226.32,226.77,226.32,226.75,12407
US2.AAPL,5,20180913,211000,226.76,226.91,226.68,226.72,15990
US2.AAPL,5,20180913,211500,226.73,226.77,226.13,226.19,28693
US2.AAPL,5,20180913,212000,226.19,226.4,225.53,225.67,22648
US2.AAPL,5,20180913,212500,225.77,226.14,225.21,226.1,38702
US2.AAPL,5,20180913,213000,226.11,226.37,226.06,226.17,22081
US2.AAPL,5,20180913,213500,226.19,226.33,226.06,226.29,14100
US2.AAPL,5,20180913,214000,226.3,226.63,226.3,226.43,17909
US2.AAPL,5,20180913,214500,226.44,226.54,226.27,226.3,10398
US2.AAPL,5,20180913,215000,226.31,226.32,226.05,226.125,16550
US2.AAPL,5,20180913,215500,226.13,226.18,225.68,225.84,15433
US2.AAPL,5,20180913,220000,225.82,225.87,225.7,225.78,13422
US2.AAPL,5,20180913,220500,225.79,225.84,225.15,225.19,30654
US2.AAPL,5,20180913,221000,225.19,225.33,225.06,225.2,20332
US2.AAPL,5,20180913,221500,225.195,225.36,225.16,225.34,19604
US2.AAPL,5,20180913,222000,225.33,225.445,225.3,225.4,12890
US2.AAPL,5,20180913,222500,225.39,225.57,225.25,225.395,20068
US2.AAPL,5,20180913,223000,225.39,225.58,225.3,225.39,14791
US2.AAPL,5,20180913,223500,225.38,225.845,225.29,225.81,23492
US2.AAPL,5,20180913,224000,225.84,225.84,225.51,225.68,21960
US2.AAPL,5,20180913,224500,225.68,225.78,225.55,225.73,19432
US2.AAPL,5,20180913,225000,225.71,225.96,225.51,225.96,23110
US2.AAPL,5,20180913,225500,225.96,226.38,225.94,226.32,56234
US2.AAPL,5,20180913,230000,226.315,226.4,226.13,226.39,63243
US2.AAPL,5,20180914,163500,225.75,225.75,224.08,225.27,49935
US2.AAPL,5,20180914,164000,225.22,225.47,224.45,224.56,38923
US2.AAPL,5,20180914,164500,224.5,225.85,224.27,225.7,29501
US2.AAPL,5,20180914,165000,225.68,226.84,225.66,226.39,49307
US2.AAPL,5,20180914,165500,226.41,226.51,225.59,225.98,33668
US2.AAPL,5,20180914,170000,225.99,226.3,225.77,225.81,27032
US2.AAPL,5,20180914,170500,225.88,225.89,224.97,225.01,30233
US2.AAPL,5,20180914,171000,225.03,225.38,225,225.1,17373
US2.AAPL,5,20180914,171500,225.09,225.28,224.79,224.9,33786
US2.AAPL,5,20180914,172000,224.89,225.74,224.88,225.71,30519
US2.AAPL,5,20180914,172500,225.75,225.94,225.56,225.73,16101
US2.AAPL,5,20180914,173000,225.7,225.93,225.44,225.87,13678
US2.AAPL,5,20180914,173500,225.87,226.24,225.79,226,19175
US2.AAPL,5,20180914,174000,226.02,226.11,225.59,225.59,21397
US2.AAPL,5,20180914,174500,225.49,225.53,225.16,225.44,17239
US2.AAPL,5,20180914,175000,225.41,225.43,225.14,225.17,14231
US2.AAPL,5,20180914,175500,225.13,225.18,224.89,225.1,24381
US2.AAPL,5,20180914,180000,225.08,225.335,224.93,225.06,22899
US2.AAPL,5,20180914,180500,225.11,225.21,224.92,225.18,16647
US2.AAPL,5,20180914,181000,225.14,225.46,225,225.17,16834
US2.AAPL,5,20180914,181500,225.17,225.17,224.56,224.71,36775
US2.AAPL,5,20180914,182000,224.695,224.7,224.43,224.64,30906
US2.AAPL,5,20180914,182500,224.68,225.15,224.46,225.12,28580
US2.AAPL,5,20180914,183000,225.08,225.08,224.71,224.73,12752
US2.AAPL,5,20180914,183500,224.76,224.92,224.72,224.8,12228
US2.AAPL,5,20180914,184000,224.77,224.77,224.48,224.48,13446
US2.AAPL,5,20180914,184500,224.49,224.58,224.32,224.58,14856
US2.AAPL,5,20180914,185000,224.58,224.85,224.5,224.64,14320
US2.AAPL,5,20180914,185500,224.61,224.68,224.3,224.3,23026
US2.AAPL,5,20180914,190000,224.3,224.49,224.27,224.49,13258
US2.AAPL,5,20180914,190500,224.5,224.6,223.28,223.38,57285
US2.AAPL,5,20180914,191000,223.37,223.37,222.75,223.23,39761
US2.AAPL,5,20180914,191500,223.15,223.47,222.58,222.9,23590
US2.AAPL,5,20180914,192000,222.87,223.29,222.8,222.8,15605
US2.AAPL,5,20180914,192500,222.85,223.14,222.57,222.62,23167
US2.AAPL,5,20180914,193000,222.65,223.05,222.64,222.87,22218
US2.AAPL,5,20180914,193500,222.82,223.2,222.74,223.04,17838
US2.AAPL,5,20180914,194000,223.01,223.12,222.71,223.12,14221
US2.AAPL,5,20180914,194500,223.13,223.45,223.13,223.26,18814
US2.AAPL,5,20180914,195000,223.21,223.55,223.14,223.47,11296
US2.AAPL,5,20180914,195500,223.45,223.56,223.25,223.39,13937
US2.AAPL,5,20180914,200000,223.44,223.64,223.37,223.4,13886
US2.AAPL,5,20180914,200500,223.39,223.56,223.24,223.52,10312
US2.AAPL,5,20180914,201000,223.5,223.5,222.94,222.99,19320
US2.AAPL,5,20180914,201500,222.95,223.26,222.78,223.23,16991
US2.AAPL,5,20180914,202000,223.26,223.57,223.26,223.51,11767
US2.AAPL,5,20180914,202500,223.46,223.68,223.46,223.61,14116
US2.AAPL,5,20180914,203000,223.65,224.09,223.65,224.02,24351
US2.AAPL,5,20180914,203500,224.03,224.13,223.71,223.75,13110
US2.AAPL,5,20180914,204000,223.77,224.06,223.77,223.98,11240
US2.AAPL,5,20180914,204500,224,224.14,223.95,224.01,10169
US2.AAPL,5,20180914,205000,224.02,224.06,223.89,223.98,10064
US2.AAPL,5,20180914,205500,224.01,224.3,224,224.22,17118
US2.AAPL,5,20180914,210000,224.17,224.25,224.07,224.08,4400
US2.AAPL,5,20180914,210500,224.09,224.15,223.65,223.8,15858
US2.AAPL,5,20180914,211000,223.85,223.88,223.52,223.65,11449
US2.AAPL,5,20180914,211500,223.63,223.68,223.27,223.41,12630
US2.AAPL,5,20180914,212000,223.43,223.63,223.35,223.42,9100
US2.AAPL,5,20180914,212500,223.47,223.74,223.41,223.7,12598
US2.AAPL,5,20180914,213000,223.69,223.83,223.59,223.76,10600
US2.AAPL,5,20180914,213500,223.69,223.81,223.47,223.63,9954
US2.AAPL,5,20180914,214000,223.64,223.69,223.5,223.59,11101
US2.AAPL,5,20180914,214500,223.56,223.66,223.53,223.62,9000
US2.AAPL,5,20180914,215000,223.61,223.85,223.53,223.85,12700
US2.AAPL,5,20180914,215500,223.86,223.91,223.72,223.85,10694
US2.AAPL,5,20180914,220000,223.84,223.88,223.78,223.81,9442
US2.AAPL,5,20180914,220500,223.83,223.99,223.77,223.89,13900
US2.AAPL,5,20180914,221000,223.88,223.95,223.81,223.81,8700
US2.AAPL,5,20180914,221500,223.83,223.95,223.83,223.91,7490
US2.AAPL,5,20180914,222000,223.96,223.96,223.71,223.81,14939
US2.AAPL,5,20180914,222500,223.76,223.77,223.43,223.54,16719
US2.AAPL,5,20180914,223000,223.54,223.6,223.35,223.55,16459
US2.AAPL,5,20180914,223500,223.54,223.8,223.54,223.59,20827
US2.AAPL,5,20180914,224000,223.59,223.73,223.53,223.67,28031
US2.AAPL,5,20180914,224500,223.67,223.8,223.52,223.68,21969
US2.AAPL,5,20180914,225000,223.69,223.84,223.65,223.74,34681
US2.AAPL,5,20180914,225500,223.74,224.06,223.74,223.87,59188
US2.AAPL,5,20180914,230000,223.93,223.93,223.5,223.64,59154
US2.AAPL,5,20180917,163500,222.02,222.92,221.79,222.44,34883
US2.AAPL,5,20180917,164000,222.4,222.4,220.21,220.55,67305
US2.AAPL,5,20180917,164500,220.52,220.87,219.75,220.85,93812
US2.AAPL,5,20180917,165000,220.85,221.24,220.51,220.51,34041
US2.AAPL,5,20180917,165500,220.52,220.79,220.01,220.1,38576
US2.AAPL,5,20180917,170000,220.12,221.35,219.91,221.31,34492
US2.AAPL,5,20180917,170500,221.21,221.22,220.57,221.08,22505
US2.AAPL,5,20180917,171000,221.11,221.39,220.71,221.09,32184
US2.AAPL,5,20180917,171500,221.09,221.42,220.92,220.98,26885
US2.AAPL,5,20180917,172000,220.96,221.05,220.53,220.97,19778
US2.AAPL,5,20180917,172500,220.98,221.22,220.87,220.87,21446
US2.AAPL,5,20180917,173000,220.92,221.17,220.89,221.07,25000
US2.AAPL,5,20180917,173500,221.08,221.11,220.68,220.82,27874
US2.AAPL,5,20180917,174000,220.87,220.92,220.05,220.23,24364
US2.AAPL,5,20180917,174500,220.24,220.51,219.93,220.19,21036
US2.AAPL,5,20180917,175000,220.22,220.28,219.92,220,22202
US2.AAPL,5,20180917,175500,220.01,220.02,219.62,219.62,33265
US2.AAPL,5,20180917,180000,219.62,219.62,219.25,219.57,33896
US2.AAPL,5,20180917,180500,219.75,220.16,219.6,220.12,25679
US2.AAPL,5,20180917,181000,220.07,220.11,219.86,220.05,13601
US2.AAPL,5,20180917,181500,220.07,220.29,220.04,220.25,14870
US2.AAPL,5,20180917,182000,220.25,220.43,219.82,219.89,33648
US2.AAPL,5,20180917,182500,219.87,220.06,219.84,219.89,20931
US2.AAPL,5,20180917,183000,219.9,220,219.76,219.99,18318
US2.AAPL,5,20180917,183500,219.97,220.12,219.7,219.7,27556
US2.AAPL,5,20180917,184000,219.72,219.9,219.64,219.88,21769
US2.AAPL,5,20180917,184500,219.89,219.93,219.61,219.84,12323
US2.AAPL,5,20180917,185000,219.84,219.84,219.56,219.68,12103
US2.AAPL,5,20180917,185500,219.69,219.92,219.6,219.8,16066
US2.AAPL,5,20180917,190000,219.87,220,219.82,219.85,14516
US2.AAPL,5,20180917,190500,219.96,220.09,219.91,220,29141
US2.AAPL,5,20180917,191000,219.99,220,219.87,219.99,12057
US2.AAPL,5,20180917,191500,220,220.13,219.93,220.04,38103
US2.AAPL,5,20180917,192000,220,220.29,219.96,220.25,17792
US2.AAPL,5,20180917,192500,220.24,220.46,220.23,220.45,14687
US2.AAPL,5,20180917,193000,220.44,220.55,220.37,220.4,10972
US2.AAPL,5,20180917,193500,220.43,220.47,220.11,220.11,14900
US2.AAPL,5,20180917,194000,220.1,220.25,220.04,220.13,12067
US2.AAPL,5,20180917,194500,220.13,220.21,219.98,220.21,6497
US2.AAPL,5,20180917,195000,220.25,220.26,220.16,220.25,9077
US2.AAPL,5,20180917,195500,220.25,220.28,219.95,219.98,12486
US2.AAPL,5,20180917,200000,219.94,220.01,219.76,219.94,15313
US2.AAPL,5,20180917,200500,219.88,220,219.69,219.75,13724
US2.AAPL,5,20180917,201000,219.74,219.94,219.69,219.87,14688
US2.AAPL,5,20180917,201500,219.79,219.83,219.71,219.72,4500
US2.AAPL,5,20180917,202000,219.72,219.85,219.52,219.54,14241
US2.AAPL,5,20180917,202500,219.58,219.62,219.44,219.47,14817
US2.AAPL,5,20180917,203000,219.45,219.56,219.27,219.35,15628
US2.AAPL,5,20180917,203500,219.37,219.37,218.88,219.03,32104
US2.AAPL,5,20180917,204000,219.04,219.04,218.77,218.84,20557
US2.AAPL,5,20180917,204500,218.86,219.14,218.86,218.92,23855
US2.AAPL,5,20180917,205000,218.93,219.08,218.68,218.96,26477
US2.AAPL,5,20180917,205500,218.97,220.26,218.71,219.86,43141
US2.AAPL,5,20180917,210000,219.86,220.32,219.34,219.69,70350
US2.AAPL,5,20180917,210500,219.48,219.68,219.31,219.43,19901
US2.AAPL,5,20180917,211000,219.38,219.8,219.34,219.76,17873
US2.AAPL,5,20180917,211500,219.81,220.34,219.81,220,27788
US2.AAPL,5,20180917,212000,220,220.07,219.8,219.95,11871
US2.AAPL,5,20180917,212500,219.93,220.14,219.93,219.97,15007
US2.AAPL,5,20180917,213000,219.99,220.19,219.71,219.81,17130
US2.AAPL,5,20180917,213500,219.82,220.17,219.75,220.14,10838
US2.AAPL,5,20180917,214000,220.15,220.28,220.04,220.04,11970
US2.AAPL,5,20180917,214500,220.06,220.13,220.03,220.1,13007
US2.AAPL,5,20180917,215000,220.1,220.11,219.96,219.99,10070
US2.AAPL,5,20180917,215500,219.99,220.01,219.935,220.005,7051
US2.AAPL,5,20180917,220000,220,220.05,219.65,219.65,11068
US2.AAPL,5,20180917,220500,219.74,219.77,219.58,219.64,19439
US2.AAPL,5,20180917,221000,219.64,219.75,219.19,219.43,26385
US2.AAPL,5,20180917,221500,219.42,219.42,219.16,219.24,21169
US2.AAPL,5,20180917,222000,219.25,219.26,218.72,218.72,36869
US2.AAPL,5,20180917,222500,218.72,218.77,218.44,218.62,38082
US2.AAPL,5,20180917,223000,218.6,218.81,218.38,218.8,37272
US2.AAPL,5,20180917,223500,218.81,218.83,218.32,218.36,37490
US2.AAPL,5,20180917,224000,218.41,218.59,218.38,218.43,23475
US2.AAPL,5,20180917,224500,218.42,218.5,218.35,218.37,15648
US2.AAPL,5,20180918,163500,217.79,219.23,217.14,219.22,61373
US2.AAPL,5,20180918,164000,219.22,219.96,218.87,219.75,83128
US2.AAPL,5,20180918,164500,219.75,220.63,219.4,220.5,82213
US2.AAPL,5,20180918,165000,220.52,221.81,220.52,221.36,97423
US2.AAPL,5,20180918,165500,221.33,221.41,220.63,220.84,48550
US2.AAPL,5,20180918,170000,220.8,221.07,220.79,220.84,31131
US2.AAPL,5,20180918,170500,220.5,221.36,220.43,221,44641
US2.AAPL,5,20180918,171000,221.03,221.18,220.535,221.09,32740
US2.AAPL,5,20180918,171500,221.11,221.3,220.9,221.2,34400
US2.AAPL,5,20180918,172000,221.23,221.37,220.85,220.92,32963
US2.AAPL,5,20180918,172500,220.96,221.02,220.61,220.8,29291
US2.AAPL,5,20180918,173000,220.77,220.86,220.13,220.13,28578
US2.AAPL,5,20180918,173500,220.14,220.2,219.82,220.07,38466
US2.AAPL,5,20180918,174000,220.07,220.08,219.63,219.63,30916
US2.AAPL,5,20180918,174500,219.62,220.33,219.35,220.16,47831
US2.AAPL,5,20180918,175000,220.16,220.39,219.9,220.08,32225
US2.AAPL,5,20180918,175500,220.11,220.13,219.76,219.91,25956
US2.AAPL,5,20180918,180000,219.94,220.31,219.94,220.215,22528
US2.AAPL,5,20180918,180500,220.205,220.25,219.455,219.53,38231
US2.AAPL,5,20180918,181000,219.51,219.63,219.29,219.54,23902
US2.AAPL,5,20180918,181500,219.53,219.85,219.51,219.78,25868
US2.AAPL,5,20180918,182000,219.79,220.03,219.67,219.69,23365
US2.AAPL,5,20180918,182500,219.67,219.91,219.59,219.69,18213
US2.AAPL,5,20180918,183000,219.665,219.67,219.39,219.48,21867
US2.AAPL,5,20180918,183500,219.5,219.73,219.43,219.73,14832
US2.AAPL,5,20180918,184000,219.71,219.74,219.38,219.53,13380
US2.AAPL,5,20180918,184500,219.58,219.86,219.51,219.86,15220
US2.AAPL,5,20180918,185000,219.89,220.02,219.6,219.67,21245
US2.AAPL,5,20180918,185500,219.66,219.66,219.35,219.54,17741
US2.AAPL,5,20180918,190000,219.55,219.73,219.47,219.63,12706
US2.AAPL,5,20180918,190500,219.62,219.87,219.58,219.73,29153
US2.AAPL,5,20180918,191000,219.75,219.85,219.69,219.75,14796
US2.AAPL,5,20180918,191500,219.75,219.77,219.49,219.65,16647
US2.AAPL,5,20180918,192000,219.67,219.7,219.51,219.68,16763
US2.AAPL,5,20180918,192500,219.7,219.76,219.63,219.72,9121
US2.AAPL,5,20180918,193000,219.72,219.76,219.63,219.72,9769
US2.AAPL,5,20180918,193500,219.71,219.83,219.67,219.74,12706
US2.AAPL,5,20180918,194000,219.75,219.99,219.75,219.79,15639
US2.AAPL,5,20180918,194500,219.8,219.83,219.52,219.52,12816
US2.AAPL,5,20180918,195000,219.52,219.57,218.7,218.7,27636
US2.AAPL,5,20180918,195500,218.73,218.84,218.36,218.53,18375
US2.AAPL,5,20180918,200000,218.56,218.85,218.54,218.71,15013
US2.AAPL,5,20180918,200500,218.81,218.94,218.69,218.9,12657
US2.AAPL,5,20180918,201000,218.9,219.24,218.9,219.19,11048
US2.AAPL,5,20180918,201500,219.19,219.21,218.97,219.15,15229
US2.AAPL,5,20180918,202000,219.16,219.39,219.16,219.31,11483
US2.AAPL,5,20180918,202500,219.31,219.39,219,219.09,12460
US2.AAPL,5,20180918,203000,219.07,219.07,218.8,218.8,12685
US2.AAPL,5,20180918,203500,218.82,218.89,218.55,218.76,23909
US2.AAPL,5,20180918,204000,218.77,219.12,218.7,219.07,15500
US2.AAPL,5,20180918,204500,219.07,219.14,218.89,218.99,9697
US2.AAPL,5,20180918,205000,218.94,218.96,218.74,218.93,12170
US2.AAPL,5,20180918,205500,218.96,219.24,218.81,219.23,9374
US2.AAPL,5,20180918,210000,219.26,219.31,219.09,219.2,10500
US2.AAPL,5,20180918,210500,219.16,219.16,219.01,219.03,10300
US2.AAPL,5,20180918,211000,219.03,219.03,218.89,218.99,10064
US2.AAPL,5,20180918,211500,219.01,219.1,218.96,219.05,11635
US2.AAPL,5,20180918,212000,219.03,219.37,219.03,219.33,11328
US2.AAPL,5,20180918,212500,219.3,219.42,219.05,219.4,9418
US2.AAPL,5,20180918,213000,219.41,219.48,219.31,219.36,10347
US2.AAPL,5,20180918,213500,219.37,219.43,219.21,219.36,9935
US2.AAPL,5,20180918,214000,219.37,219.65,219.37,219.65,21717
US2.AAPL,5,20180918,214500,219.66,219.75,219.49,219.49,16065
US2.AAPL,5,20180918,215000,219.46,219.52,219.35,219.39,11935
US2.AAPL,5,20180918,215500,219.38,219.38,219.08,219.18,15024
US2.AAPL,5,20180918,220000,219.18,219.18,218.8,218.85,12507
US2.AAPL,5,20180918,220500,218.84,219.05,218.71,219.03,18377
US2.AAPL,5,20180918,221000,219.03,219.03,218.72,218.78,16754
US2.AAPL,5,20180918,221500,218.77,218.88,218.7,218.84,13178
US2.AAPL,5,20180918,222000,218.84,218.93,218.57,218.91,17953
US2.AAPL,5,20180918,222500,218.91,219.13,218.88,219.03,13414
US2.AAPL,5,20180918,223000,219.05,219.11,218.93,218.98,11425
US2.AAPL,5,20180918,223500,218.97,219.01,218.67,218.67,16093
US2.AAPL,5,20180918,224000,218.7,218.77,218.52,218.64,25695
US2.AAPL,5,20180918,224500,218.69,218.76,218.46,218.49,43595
US2.AAPL,5,20180918,225000,218.49,218.7,218.36,218.55,50475
US2.AAPL,5,20180918,225500,218.55,218.55,218.18,218.19,48715
US2.AAPL,5,20180918,230000,218.19,218.52,218.18,218.4,55900
US2.AAPL,5,20180919,163500,218.49,219.56,218.35,218.36,35292
US2.AAPL,5,20180919,164000,218.31,218.51,217.82,217.82,41211
US2.AAPL,5,20180919,164500,217.8,217.8,216.73,216.81,55148
US2.AAPL,5,20180919,165000,216.87,217.57,216.61,217.21,69907
US2.AAPL,5,20180919,165500,217.2,217.22,216.77,216.85,37961
US2.AAPL,5,20180919,170000,216.85,216.85,216.21,216.39,66725
US2.AAPL,5,20180919,170500,216.34,216.88,216.27,216.65,40339
US2.AAPL,5,20180919,171000,216.62,216.69,216.07,216.07,37757
US2.AAPL,5,20180919,171500,216.06,216.06,215.52,215.77,61349
US2.AAPL,5,20180919,172000,215.74,215.78,215.3,215.47,39311
US2.AAPL,5,20180919,172500,215.43,216.49,215.37,216.43,44136
US2.AAPL,5,20180919,173000,216.52,216.75,216.02,216.16,29113
US2.AAPL,5,20180919,173500,216.18,216.74,216.1,216.49,24998
US2.AAPL,5,20180919,174000,216.51,216.66,216.25,216.4,19851
US2.AAPL,5,20180919,174500,216.38,216.63,216.16,216.48,23050
US2.AAPL,5,20180919,175000,216.48,216.48,216.26,216.33,17000
US2.AAPL,5,20180919,175500,216.35,216.4,215.99,216.17,25086
US2.AAPL,5,20180919,180000,216.18,216.27,215.92,216.25,28521
US2.AAPL,5,20180919,180500,216.24,216.61,216.04,216.61,18168
US2.AAPL,5,20180919,181000,216.62,217.42,216.62,217.42,32104
US2.AAPL,5,20180919,181500,217.45,217.64,217.21,217.52,29387
US2.AAPL,5,20180919,182000,217.57,217.89,217.44,217.51,22854
US2.AAPL,5,20180919,182500,217.51,217.95,217.51,217.83,14545
US2.AAPL,5,20180919,183000,217.85,217.89,217.43,217.64,17102
US2.AAPL,5,20180919,183500,217.6,217.82,217.45,217.72,19594
US2.AAPL,5,20180919,184000,217.72,217.75,217.51,217.7,11041
US2.AAPL,5,20180919,184500,217.72,217.79,217.25,217.43,18625
US2.AAPL,5,20180919,185000,217.45,217.46,217.12,217.29,16889
US2.AAPL,5,20180919,185500,217.26,217.84,217.18,217.57,23228
